CUSTOMER,INVENTLOCATIONID,ROUTECONFIGNAME
106399,2126,2126_13_1315
106399,2126,2126_13_1510
106399,2126,2126_13_1700
106399,2126,2126_13_1800
106399,2126,2126_13_1900
106399,2126,2126_13_2000
1064,2201,2201_81_0810
1064,2201,2201_82_1005
1064,2201,2201_83_1310
1064,2201,2201_84_1510
1064,2201,2201_84_1700
1064,2201,2201_84_1800
1064,2201,2201_84_1900
1064,2201,2201_84_2000
10642,2520,2520_30_0745
10642,2520,2520_30_0915
10642,2520,2520_30_1030
10642,2520,2520_30_1315
10642,2520,2520_30_1515
10645,2520,2520_30_0745
10645,2520,2520_30_0915
10645,2520,2520_30_1030
10645,2520,2520_30_1315
10645,2520,2520_30_1515
106494,2125,2125_18_0800
106494,2125,2125_18_1000
106494,2125,2125_18_1345
106494,2125,2125_18_1400
106494,2125,2125_18_1545
106494,2125,2125_18_1700
106494,2125,2125_18_1800
106494,2125,2125_18_1900
106494,2125,2125_18_2000
10650,2520,2520_30_0745
10650,2520,2520_30_0915
10650,2520,2520_30_1030
10650,2520,2520_30_1315
10650,2520,2520_30_1515
10653,2520,2520_30_0745
10653,2520,2520_30_0915
10653,2520,2520_30_1030
10653,2520,2520_30_1315
10653,2520,2520_30_1515
10655,2520,2520_30_0745
10655,2520,2520_30_0915
10655,2520,2520_30_1030
10655,2520,2520_30_1315
10655,2520,2520_30_1515
106584,2518,2518_70_0745
106584,2518,2518_70_0915
106584,2518,2518_70_1030
106584,2518,2518_70_1330
106584,2518,2518_70_1500
106584,2518,2518_70_1525
106584,2518,2518_70_1700
106584,2518,2518_70_1800
106584,2518,2518_70_1900
106584,2518,2518_70_2000
10662,2520,2520_30_0745
10662,2520,2520_30_0915
10662,2520,2520_30_1030
10662,2520,2520_30_1315
10662,2520,2520_30_1515
10664,2520,2520_30_0745
10664,2520,2520_30_0915
10664,2520,2520_30_1030
10664,2520,2520_30_1315
10664,2520,2520_30_1515
106658,2128,2128_10_0700
106658,2128,2128_10_0800
106658,2128,2128_10_1000
106658,2128,2128_10_1330
106658,2128,2128_10_1415
106658,2128,2128_10_1530
106658,2128,2128_10_1700
106658,2128,2128_10_1800
106658,2128,2128_10_1900
106658,2128,2128_10_2000
106659,2128,2128_10_0800
106659,2128,2128_10_1000
106659,2128,2128_10_1330
106659,2128,2128_10_1415
106659,2128,2128_10_1530
106659,2128,2128_10_1700
106659,2128,2128_10_1800
106659,2128,2128_10_1900
106659,2128,2128_10_2000
10666,2520,2520_30_0745
10666,2520,2520_30_0915
10666,2520,2520_30_1030
10666,2520,2520_30_1315
10666,2520,2520_30_1515
106660,2120,2120_81_0805
106660,2120,2120_81_1015
106660,2120,2120_81_1335
106660,2120,2120_81_1405
106660,2120,2120_81_1535
106660,2120,2120_81_1700
106660,2120,2120_81_1800
106660,2120,2120_81_1900
106660,2120,2120_81_2000
106667,2211,2211_21_0600
106667,2211,2211_22_0900
106667,2211,2211_23_1100
106667,2211,2211_24_1430
106667,2211,2211_24_1700
106667,2211,2211_24_1800
106667,2211,2211_24_1900
106667,2211,2211_24_2000
10667,2520,2520_20_0745
10667,2520,2520_20_0915
10667,2520,2520_20_1030
10667,2520,2520_20_1315
10667,2520,2520_20_1515
10667,2520,2520_20_1600
10667,2520,2520_20_1700
10667,2520,2520_20_1800
10667,2520,2520_20_1900
10667,2520,2520_20_2000
10667,2520,2520_30_0745
10667,2520,2520_30_0915
10667,2520,2520_30_1030
10667,2520,2520_30_1315
10667,2520,2520_30_1515
1067,2201,2201_91_0830
1067,2201,2201_92_1030
1067,2201,2201_93_1355
1067,2201,2201_94_1550
1067,2201,2201_94_1700
1067,2201,2201_94_1800
1067,2201,2201_94_1900
1067,2201,2201_94_2000
10676,2520,2520_30_0745
10676,2520,2520_30_0915
10676,2520,2520_30_1030
10676,2520,2520_30_1315
10676,2520,2520_30_1515
10677,2521,2521_40_0800
10677,2521,2521_40_1000
10677,2521,2521_40_1315
10677,2521,2521_40_1515
10677,2521,2521_40_1700
10677,2521,2521_40_1800
10677,2521,2521_40_1900
10677,2521,2521_40_2000
106828,2119,2119_10_0845
106828,2119,2119_10_1400
106828,2119,2119_10_1700
106828,2119,2119_10_1800
106828,2119,2119_10_1900
106828,2119,2119_10_2000
106828,2119,2119_11_1030
106828,2119,2119_11_1700
106828,2119,2119_11_1800
106828,2119,2119_11_1900
106828,2119,2119_11_2000
106828,2119,2119_12_1535
106828,2119,2119_12_1700
106828,2119,2119_12_1800
106828,2119,2119_12_1900
106828,2119,2119_12_2000
106828,2119,2119_94_0630
106828,2119,2119_94_0900
106828,2119,2119_94_1400
106828,2119,2119_94_1700
106828,2119,2119_94_1800
106828,2119,2119_94_1900
106828,2119,2119_94_2000
106846,2515,2515_30_0745
106846,2515,2515_30_0915
106846,2515,2515_30_1030
106846,2515,2515_30_1330
106846,2515,2515_30_1500
106846,2515,2515_30_1700
106846,2515,2515_30_1800
106846,2515,2515_30_1900
106846,2515,2515_30_2000
10691,2520,2520_30_0745
10691,2520,2520_30_0915
10691,2520,2520_30_1030
10691,2520,2520_30_1315
10691,2520,2520_30_1515
106925,2401,2401_23_0630
106925,2401,2401_23_0930
106925,2401,2401_23_1320
106925,2401,2401_23_1345
106925,2401,2401_23_1700
106925,2401,2401_23_1800
106925,2401,2401_23_1900
106925,2401,2401_23_2000
106925,2416,2416_23_1500
106938,2115,2115_60_0800
106938,2115,2115_60_1000
106938,2115,2115_60_1350
106938,2115,2115_60_1700
106938,2115,2115_60_1800
106938,2115,2115_60_1900
106938,2115,2115_60_2000
10694,2125,2125_12_0800
10694,2125,2125_12_1000
10694,2125,2125_12_1345
10694,2125,2125_12_1400
10694,2125,2125_12_1545
10694,2125,2125_12_1700
10694,2125,2125_12_1800
10694,2125,2125_12_1900
10694,2125,2125_12_2000
10696,2125,2125_12_0800
10696,2125,2125_12_1000
10696,2125,2125_12_1345
10696,2125,2125_12_1400
10696,2125,2125_12_1545
10696,2125,2125_12_1700
10696,2125,2125_12_1800
10696,2125,2125_12_1900
10696,2125,2125_12_2000
106966,2110,2110_30_0800
106966,2110,2110_30_1000
106966,2110,2110_30_1330
106966,2110,2110_30_1430
106966,2110,2110_30_1530
106966,2110,2110_30_1700
106966,2110,2110_30_1800
106966,2110,2110_30_1900
106966,2110,2110_30_2000
10697,2125,2125_12_0800
10697,2125,2125_12_1000
10697,2125,2125_12_1345
10697,2125,2125_12_1400
10697,2125,2125_12_1545
10697,2125,2125_12_1700
10697,2125,2125_12_1800
10697,2125,2125_12_1900
10697,2125,2125_12_2000
10698,2516,2516_20_0800
10698,2516,2516_20_1000
10698,2516,2516_20_1315
10698,2516,2516_20_1515
10698,2516,2516_20_1700
10698,2516,2516_20_1800
10698,2516,2516_20_1900
10698,2516,2516_20_2000
10701,2516,2516_30_0800
10701,2516,2516_30_1000
10701,2516,2516_30_1315
10701,2516,2516_30_1515
10701,2516,2516_30_1700
10701,2516,2516_30_1800
10701,2516,2516_30_1900
10701,2516,2516_30_2000
10702,2516,2516_20_0800
10702,2516,2516_20_1000
10702,2516,2516_20_1315
10702,2516,2516_20_1515
10702,2516,2516_20_1700
10702,2516,2516_20_1800
10702,2516,2516_20_1900
10702,2516,2516_20_2000
10703,2516,2516_20_0800
10703,2516,2516_20_1000
10703,2516,2516_20_1315
10703,2516,2516_20_1515
10703,2516,2516_20_1700
10703,2516,2516_20_1800
10703,2516,2516_20_1900
10703,2516,2516_20_2000
107032,2215,2215_10_1540
107032,2215,2215_10_1700
107032,2215,2215_10_1800
107032,2215,2215_10_1900
107032,2215,2215_10_2000
107032,2215,2215_71_0830
107032,2215,2215_72_1030
107032,2215,2215_73_1350
107037,2119,2119_94_0630
107037,2119,2119_94_0900
107037,2119,2119_94_1030
107037,2119,2119_94_1400
107037,2119,2119_94_1700
107037,2119,2119_94_1800
107037,2119,2119_94_1900
107037,2119,2119_94_2000
107038,2212,2212_31_0820
107038,2212,2212_32_1020
107038,2212,2212_33_1325
107038,2212,2212_34_1520
107038,2212,2212_34_1700
107038,2212,2212_34_1800
107038,2212,2212_34_1900
107038,2212,2212_34_2000
107041,2401,2401_13_0640
107041,2401,2401_13_0845
107041,2401,2401_13_1030
107041,2401,2401_13_1315
107041,2401,2401_13_1400
107041,2401,2401_13_1500
107041,2401,2401_13_1700
107041,2401,2401_13_1800
107041,2401,2401_13_1900
107041,2401,2401_13_2000
107089,2214,2214_41_0830
107089,2214,2214_42_1030
107089,2214,2214_43_1400
107089,2214,2214_44_1545
107089,2214,2214_44_1700
107089,2214,2214_44_1800
107089,2214,2214_44_1900
107089,2214,2214_44_2000
107113,2122,2122_10_0820
107113,2122,2122_10_1010
107113,2122,2122_10_1400
107113,2122,2122_10_1545
107113,2122,2122_10_1700
107113,2122,2122_10_1800
107113,2122,2122_10_1900
107113,2122,2122_10_2000
107113,2128,2128_10_0700
107113,2128,2128_10_0800
107113,2128,2128_10_1000
107113,2128,2128_10_1330
107113,2128,2128_10_1415
107113,2128,2128_10_1530
107113,2128,2128_10_1700
107113,2128,2128_10_1800
107113,2128,2128_10_1900
107113,2128,2128_10_2000
10712,2516,2516_30_0800
10712,2516,2516_30_1000
10712,2516,2516_30_1315
10712,2516,2516_30_1515
10712,2516,2516_30_1700
10712,2516,2516_30_1800
10712,2516,2516_30_1900
10712,2516,2516_30_2000
10715,2516,2516_30_0800
10715,2516,2516_30_1000
10715,2516,2516_30_1315
10715,2516,2516_30_1515
10715,2516,2516_30_1700
10715,2516,2516_30_1800
10715,2516,2516_30_1900
10715,2516,2516_30_2000
10718,2516,2516_30_0800
10718,2516,2516_30_1000
10718,2516,2516_30_1315
10718,2516,2516_30_1515
10718,2516,2516_30_1700
10718,2516,2516_30_1800
10718,2516,2516_30_1900
10718,2516,2516_30_2000
107191,2128,2128_11_0700
107191,2128,2128_11_0800
107191,2128,2128_11_1000
107191,2128,2128_11_1330
107191,2128,2128_11_1415
107191,2128,2128_11_1530
107191,2128,2128_11_1700
107191,2128,2128_11_1800
107191,2128,2128_11_1900
107191,2128,2128_11_2000
10722,2519,2519_10_0745
10722,2519,2519_10_0930
10722,2519,2519_10_1045
10722,2519,2519_10_1330
10722,2519,2519_10_1450
10722,2519,2519_10_1600
10722,2519,2519_10_1700
10722,2519,2519_10_1800
10722,2519,2519_10_1900
10722,2519,2519_10_2000
10727,2126,2126_03_1010
10727,2126,2126_03_1410
10727,2126,2126_03_1700
10727,2126,2126_03_1800
10727,2126,2126_03_1900
10727,2126,2126_03_2000
10728,2521,2521_30_0800
10728,2521,2521_30_1000
10728,2521,2521_30_1315
10728,2521,2521_30_1515
10728,2521,2521_30_1700
10728,2521,2521_30_1800
10728,2521,2521_30_1900
10728,2521,2521_30_2000
10736,2126,2126_03_0810
10736,2126,2126_03_1010
10736,2126,2126_03_1410
10736,2126,2126_03_1700
10736,2126,2126_03_1800
10736,2126,2126_03_1900
10736,2126,2126_03_2000
10738,2126,2126_03_0810
10738,2126,2126_03_1010
10738,2126,2126_03_1410
10738,2126,2126_03_1700
10738,2126,2126_03_1800
10738,2126,2126_03_1900
10738,2126,2126_03_2000
107395,2413,2413_03_1205
107395,2413,2413_04_1400
10747,2514,2514_30_0800
10747,2514,2514_30_0945
10747,2514,2514_30_1105
10747,2514,2514_30_1345
10747,2514,2514_30_1520
10747,2514,2514_30_1700
10747,2514,2514_30_1800
10747,2514,2514_30_1900
10747,2514,2514_30_2000
107477,2511,2511_50_0805
107477,2511,2511_50_1005
107477,2511,2511_50_1315
107477,2511,2511_50_1515
107477,2511,2511_50_1700
107477,2511,2511_50_1800
107477,2511,2511_50_1900
107477,2511,2511_50_2000
107485,2117,2117_10_0820
107485,2117,2117_10_1015
107485,2117,2117_10_1400
107485,2117,2117_10_1415
107485,2117,2117_10_1605
107485,2117,2117_10_1700
107485,2117,2117_10_1800
107485,2117,2117_10_1900
107485,2117,2117_10_2000
10749,2122,2122_30_0820
10749,2122,2122_30_1010
10749,2122,2122_30_1400
10749,2122,2122_30_1545
10749,2122,2122_30_1700
10749,2122,2122_30_1800
10749,2122,2122_30_1900
10749,2122,2122_30_2000
1075,2201,2201_81_0810
1075,2201,2201_82_1005
1075,2201,2201_83_1310
1075,2201,2201_84_1510
1075,2201,2201_84_1700
1075,2201,2201_84_1800
1075,2201,2201_84_1900
1075,2201,2201_84_2000
10750,2122,2122_40_0820
10750,2122,2122_40_1010
10750,2122,2122_40_1400
10750,2122,2122_40_1545
10750,2122,2122_40_1700
10750,2122,2122_40_1800
10750,2122,2122_40_1900
10750,2122,2122_40_2000
10751,2122,2122_40_0820
10751,2122,2122_40_1010
10751,2122,2122_40_1400
10751,2122,2122_40_1545
10751,2122,2122_40_1700
10751,2122,2122_40_1800
10751,2122,2122_40_1900
10751,2122,2122_40_2000
10754,2122,2122_40_0820
10754,2122,2122_40_1010
10754,2122,2122_40_1400
10754,2122,2122_40_1545
10754,2122,2122_40_1700
10754,2122,2122_40_1800
10754,2122,2122_40_1900
10754,2122,2122_40_2000
107560,2418,2418_20_0830
107560,2418,2418_20_1015
10757,2120,2120_83_0805
10757,2120,2120_83_1015
10757,2120,2120_83_1335
10757,2120,2120_83_1405
10757,2120,2120_83_1535
10757,2120,2120_83_1700
10757,2120,2120_83_1800
10757,2120,2120_83_1900
10757,2120,2120_83_2000
107577,2510,2510_10_0800
107577,2510,2510_10_1000
107577,2510,2510_10_1330
107577,2510,2510_10_1530
107577,2510,2510_10_1700
107577,2510,2510_10_1800
107577,2510,2510_10_1900
107577,2510,2510_10_2000
10760,2120,2120_83_0805
10760,2120,2120_83_1015
10760,2120,2120_83_1335
10760,2120,2120_83_1405
10760,2120,2120_83_1535
10760,2120,2120_83_1700
10760,2120,2120_83_1800
10760,2120,2120_83_1900
10760,2120,2120_83_2000
10761,2211,2211_03_1100
10761,2211,2211_10_0900
10761,2211,2211_11_0600
10761,2211,2211_14_1430
10761,2211,2211_14_1430
10761,2211,2211_14_1430
10761,2211,2211_14_1430
10761,2211,2211_14_1700
10761,2211,2211_14_1800
10761,2211,2211_14_1900
10761,2211,2211_14_2000
10764,2515,2515_40_0745
10764,2515,2515_40_0915
10764,2515,2515_40_1030
10764,2515,2515_40_1330
10764,2515,2515_40_1500
10764,2515,2515_40_1700
10764,2515,2515_40_1800
10764,2515,2515_40_1900
10764,2515,2515_40_2000
107647,2215,2215_10_1540
107647,2215,2215_10_1700
107647,2215,2215_10_1800
107647,2215,2215_10_1900
107647,2215,2215_10_2000
107647,2215,2215_71_0830
107647,2215,2215_72_1030
107647,2215,2215_73_1350
10767,2201,2201_21_0825
10767,2201,2201_22_1005
10767,2201,2201_23_1310
10767,2201,2201_24_1525
10767,2201,2201_24_1700
10767,2201,2201_24_1800
10767,2201,2201_24_1900
10767,2201,2201_24_2000
10767,2215,2215_20_1540
10767,2215,2215_20_1700
10767,2215,2215_20_1800
10767,2215,2215_20_1900
10767,2215,2215_20_2000
10767,2215,2215_41_0830
10767,2215,2215_42_1030
10767,2215,2215_43_1350
10769,2128,2128_12_0800
10769,2128,2128_12_1000
10769,2128,2128_12_1330
10769,2128,2128_12_1415
10769,2128,2128_12_1530
10769,2128,2128_12_1700
10769,2128,2128_12_1800
10769,2128,2128_12_1900
10769,2128,2128_12_2000
107715,2126,2126_11_0810
107715,2126,2126_11_1010
107715,2126,2126_11_1315
107715,2126,2126_11_1510
107715,2126,2126_11_1700
107715,2126,2126_11_1800
107715,2126,2126_11_1900
107715,2126,2126_11_2000
107726,2115,2115_10_0800
107726,2115,2115_10_1000
107726,2115,2115_10_1350
107726,2115,2115_10_1550
107726,2115,2115_10_1700
107726,2115,2115_10_1800
107726,2115,2115_10_1900
107726,2115,2115_10_2000
10774,2120,2120_84_0805
10774,2120,2120_84_1015
10774,2120,2120_84_1335
10774,2120,2120_84_1405
10774,2120,2120_84_1535
10774,2120,2120_84_1700
10774,2120,2120_84_1800
10774,2120,2120_84_1900
10774,2120,2120_84_2000
10776,2119,2119_70_0845
10776,2119,2119_70_1400
10776,2119,2119_70_1700
10776,2119,2119_70_1800
10776,2119,2119_70_1900
10776,2119,2119_70_2000
10776,2119,2119_92_0630
10776,2119,2119_92_1700
10776,2119,2119_92_1800
10776,2119,2119_92_1900
10776,2119,2119_92_2000
10780,2126,2126_03_0810
10780,2126,2126_03_1010
10780,2126,2126_03_1410
10780,2126,2126_03_1700
10780,2126,2126_03_1800
10780,2126,2126_03_1900
10780,2126,2126_03_2000
10780,2126,2126_13_0810
10780,2126,2126_13_1010
10780,2126,2126_13_1315
10780,2126,2126_13_1510
10780,2126,2126_13_1700
10780,2126,2126_13_1800
10780,2126,2126_13_1900
10780,2126,2126_13_2000
10781,2126,2126_03_0810
10781,2126,2126_03_1010
10781,2126,2126_03_1410
10781,2126,2126_03_1700
10781,2126,2126_03_1800
10781,2126,2126_03_1900
10781,2126,2126_03_2000
10783,2126,2126_03_0810
10783,2126,2126_03_1010
10783,2126,2126_03_1410
10783,2126,2126_03_1700
10783,2126,2126_03_1800
10783,2126,2126_03_1900
10783,2126,2126_03_2000
10789,2125,2125_15_0800
10789,2125,2125_15_1000
10789,2125,2125_15_1345
10789,2125,2125_15_1400
10789,2125,2125_15_1545
10789,2125,2125_15_1700
10789,2125,2125_15_1800
10789,2125,2125_15_1900
10789,2125,2125_15_2000
107909,2125,2125_11_0800
107909,2125,2125_11_1000
107909,2125,2125_11_1345
107909,2125,2125_11_1400
107909,2125,2125_11_1545
107909,2125,2125_11_1700
107909,2125,2125_11_1800
107909,2125,2125_11_1900
107909,2125,2125_11_2000
107927,2401,2401_20_0845
107927,2401,2401_20_1030
107927,2401,2401_20_1310
107927,2401,2401_20_1400
107927,2401,2401_20_1500
107927,2401,2401_20_1700
107927,2401,2401_20_1800
107927,2401,2401_20_1900
107927,2401,2401_20_2000
10794,2125,2125_15_0800
10794,2125,2125_15_1000
10794,2125,2125_15_1345
10794,2125,2125_15_1400
10794,2125,2125_15_1545
10794,2125,2125_15_1700
10794,2125,2125_15_1800
10794,2125,2125_15_1900
10794,2125,2125_15_2000
10798,2110,2110_20_0800
10798,2110,2110_20_1000
10798,2110,2110_20_1345
10798,2110,2110_20_1415
10798,2110,2110_20_1545
10798,2110,2110_20_1700
10798,2110,2110_20_1800
10798,2110,2110_20_1900
10798,2110,2110_20_2000
10799,2120,2120_81_0805
10799,2120,2120_81_1015
10799,2120,2120_81_1335
10799,2120,2120_81_1405
10799,2120,2120_81_1535
10799,2120,2120_81_1700
10799,2120,2120_81_1800
10799,2120,2120_81_1900
10799,2120,2120_81_2000
108,2125,2125_16_0800
108,2125,2125_16_1000
108,2125,2125_16_1345
108,2125,2125_16_1400
108,2125,2125_16_1545
108,2125,2125_16_1700
108,2125,2125_16_1800
108,2125,2125_16_1900
108,2125,2125_16_2000
1080,2201,2201_81_0810
1080,2201,2201_82_1005
1080,2201,2201_83_1310
1080,2201,2201_84_1510
1080,2201,2201_84_1700
1080,2201,2201_84_1800
1080,2201,2201_84_1900
1080,2201,2201_84_2000
10801,2120,2120_81_0805
10801,2120,2120_81_1015
10801,2120,2120_81_1335
10801,2120,2120_81_1405
10801,2120,2120_81_1535
10801,2120,2120_81_1700
10801,2120,2120_81_1800
10801,2120,2120_81_1900
10801,2120,2120_81_2000
10804,2120,2120_81_0805
10804,2120,2120_81_1015
10804,2120,2120_81_1335
10804,2120,2120_81_1405
10804,2120,2120_81_1535
10804,2120,2120_81_1700
10804,2120,2120_81_1800
10804,2120,2120_81_1900
10804,2120,2120_81_2000
10805,2120,2120_81_0805
10805,2120,2120_81_1015
10805,2120,2120_81_1335
10805,2120,2120_81_1405
10805,2120,2120_81_1535
10805,2120,2120_81_1700
10805,2120,2120_81_1800
10805,2120,2120_81_1900
10805,2120,2120_81_2000
10806,2120,2120_81_0805
10806,2120,2120_81_1015
10806,2120,2120_81_1335
10806,2120,2120_81_1405
10806,2120,2120_81_1535
10806,2120,2120_81_1700
10806,2120,2120_81_1800
10806,2120,2120_81_1900
10806,2120,2120_81_2000
10809,2125,2125_11_0800
10809,2125,2125_11_1000
10809,2125,2125_11_1345
10809,2125,2125_11_1400
10809,2125,2125_11_1545
10809,2125,2125_11_1700
10809,2125,2125_11_1800
10809,2125,2125_11_1900
10809,2125,2125_11_2000
10810,2125,2125_11_0800
10810,2125,2125_11_1000
10810,2125,2125_11_1345
10810,2125,2125_11_1400
10810,2125,2125_11_1545
10810,2125,2125_11_1700
10810,2125,2125_11_1800
10810,2125,2125_11_1900
10810,2125,2125_11_2000
10810,2128,2128_10_0700
10810,2128,2128_10_0800
10810,2128,2128_10_1000
10810,2128,2128_10_1330
10810,2128,2128_10_1415
10810,2128,2128_10_1530
10810,2128,2128_10_1700
10810,2128,2128_10_1800
10810,2128,2128_10_1900
10810,2128,2128_10_2000
10812,2125,2125_11_0800
10812,2125,2125_11_1000
10812,2125,2125_11_1345
10812,2125,2125_11_1400
10812,2125,2125_11_1545
10812,2125,2125_11_1700
10812,2125,2125_11_1800
10812,2125,2125_11_1900
10812,2125,2125_11_2000
108124,2515,2515_40_0745
108124,2515,2515_40_0915
108124,2515,2515_40_1030
108124,2515,2515_40_1330
108124,2515,2515_40_1500
108124,2515,2515_40_1700
108124,2515,2515_40_1800
108124,2515,2515_40_1900
108124,2515,2515_40_2000
108127,2120,2120_84_0805
108127,2120,2120_84_1015
108127,2120,2120_84_1335
108127,2120,2120_84_1405
108127,2120,2120_84_1535
108127,2120,2120_84_1700
108127,2120,2120_84_1800
108127,2120,2120_84_1900
108127,2120,2120_84_2000
108128,2119,2119_80_0845
108128,2119,2119_80_1400
108128,2119,2119_80_1700
108128,2119,2119_80_1800
108128,2119,2119_80_1900
108128,2119,2119_80_2000
10814,2119,2119_60_0845
10814,2119,2119_60_1400
10814,2119,2119_60_1700
10814,2119,2119_60_1800
10814,2119,2119_60_1900
10814,2119,2119_60_2000
108140,2119,2119_80_0845
108140,2119,2119_80_1400
108140,2119,2119_80_1700
108140,2119,2119_80_1800
108140,2119,2119_80_1900
108140,2119,2119_80_2000
108141,2119,2119_00_0845
108141,2119,2119_00_1400
108141,2119,2119_00_1700
108141,2119,2119_00_1800
108141,2119,2119_00_1900
108141,2119,2119_00_2000
108141,2119,2119_04_1030
108141,2119,2119_04_1700
108141,2119,2119_04_1800
108141,2119,2119_04_1900
108141,2119,2119_04_2000
108141,2119,2119_05_1530
108141,2119,2119_05_1700
108141,2119,2119_05_1800
108141,2119,2119_05_1900
108141,2119,2119_05_2000
108141,2119,2119_93_0630
108144,2115,2115_10_0800
108144,2115,2115_10_1000
108144,2115,2115_10_1350
108144,2115,2115_10_1550
108144,2115,2115_10_1700
108144,2115,2115_10_1800
108144,2115,2115_10_1900
108144,2115,2115_10_2000
108144,2117,2117_10_0820
108144,2117,2117_10_1015
108144,2117,2117_10_1400
108144,2117,2117_10_1415
108144,2117,2117_10_1605
108144,2117,2117_10_1700
108144,2117,2117_10_1800
108144,2117,2117_10_1900
108144,2117,2117_10_2000
108177,2119,2119_80_0845
108177,2119,2119_80_1400
108177,2119,2119_80_1700
108177,2119,2119_80_1800
108177,2119,2119_80_1900
108177,2119,2119_80_2000
10820,2520,2520_10_0745
10820,2520,2520_10_1315
10820,2520,2520_20_0915
10820,2520,2520_20_1030
10820,2520,2520_20_1515
10820,2520,2520_20_1600
10820,2520,2520_20_1700
10820,2520,2520_20_1800
10820,2520,2520_20_1900
10820,2520,2520_20_2000
108251,2110,2110_10_0800
108251,2110,2110_10_1000
108251,2110,2110_10_1330
108251,2110,2110_10_1430
108251,2110,2110_10_1530
108251,2110,2110_10_1700
108251,2110,2110_10_1800
